[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]   7120      0      0   1924 / 500000     1.8s test_prop_DeleteUnion (collecting)
[ ]   7539      0      0   2039 / 500000     1.9s test_prop_DeleteUnion (collecting)
[ ]   7971      0      0   2142 / 500000     2.0s test_prop_DeleteUnion (collecting)
[ ]   8321      0      0   2212 / 500000     2.1s test_prop_DeleteUnion (collecting)
[ ]   8771      0      0   2313 / 500000     2.2s test_prop_DeleteUnion (collecting)
[ ]   9097      0      0   2389 / 500000     2.3s test_prop_DeleteUnion (collecting)
[ ]   9411      0      0   2481 / 500000     2.4s test_prop_DeleteUnion (collecting)
[ ]   9699      0      0   2553 / 500000     2.5s test_prop_DeleteUnion (collecting)
[ ]  10076      0      0   2653 / 500000     2.7s test_prop_DeleteUnion (collecting)
[ ]  10445      0      0   2748 / 500000     2.8s test_prop_DeleteUnion (collecting)
[ ]  10857      0      0   2852 / 500000     2.9s test_prop_DeleteUnion (collecting)
[ ]  11354      0      0   2985 / 500000     3.0s test_prop_DeleteUnion (collecting)
[ ]  11693      0      0   3063 / 500000     3.1s test_prop_DeleteUnion (collecting)
[ ]  12026      0      0   3149 / 500000     3.2s test_prop_DeleteUnion (collecting)
[ ]  12359      0      0   3233 / 500000     3.3s test_prop_DeleteUnion (collecting)
[ ]  12800      0      0   3349 / 500000     3.4s test_prop_DeleteUnion (collecting)
[ ]  13099      0      0   3415 / 500000     3.5s test_prop_DeleteUnion (collecting)
[ ]  13577      0      0   3542 / 500000     3.6s test_prop_DeleteUnion
[ ]  13888      0      0   3621 / 500000     3.7s test_prop_DeleteUnion (collecting)
[ ]  14184      0      0   3699 / 500000     3.8s test_prop_DeleteUnion (collecting)
[ ]  14436      0      0   3757 / 500000     3.9s test_prop_DeleteUnion (collecting)
[ ]  14790      0      0   3841 / 500000     4.0s test_prop_DeleteUnion (collecting)
[ ]  15216      0      0   3935 / 500000     4.1s test_prop_DeleteUnion (collecting)
[ ]  15616      0      0   4026 / 500000     4.2s test_prop_DeleteUnion (collecting)
[ ]  15990      0      0   4122 / 500000     4.3s test_prop_DeleteUnion (collecting)
[ ]  16281      0      0   4197 / 500000     4.4s test_prop_DeleteUnion (collecting)
[ ]  16686      0      0   4303 / 500000     4.5s test_prop_DeleteUnion (collecting)
[ ]  17115      0      0   4416 / 500000     4.6s test_prop_DeleteUnion (collecting)
[ ]  17324      0      0   4478 / 500000     4.7s test_prop_DeleteUnion (collecting)
[ ]  17655      0      0   4556 / 500000     4.8s test_prop_DeleteUnion (collecting)
[ ]  17953      0      0   4635 / 500000     4.9s test_prop_DeleteUnion (collecting)
[ ]  18347      0      0   4732 / 500000     5.0s test_prop_DeleteUnion (collecting)
[ ]  18600      0      0   4792 / 500000     5.1s test_prop_DeleteUnion (collecting)
[ ]  18968      0      0   4877 / 500000     5.2s test_prop_DeleteUnion (collecting)
[ ]  19423      0      0   5011 / 500000     5.3s test_prop_DeleteUnion (collecting)
[ ]  19873      0      0   5121 / 500000     5.4s test_prop_DeleteUnion (collecting)
[ ]  20342      0      0   5247 / 500000     5.5s test_prop_DeleteUnion (collecting)
[ ]  20722      0      0   5341 / 500000     5.6s test_prop_DeleteUnion (collecting)
[ ]  20996      0      0   5401 / 500000     5.7s test_prop_DeleteUnion (collecting)
[ ]  21460      0      0   5535 / 500000     5.8s test_prop_DeleteUnion (collecting)
[ ]  21798      0      0   5622 / 500000     5.9s test_prop_DeleteUnion (collecting)
[ ]  22150      0      0   5705 / 500000     6.0s test_prop_DeleteUnion (collecting)
[ ]  22598      0      0   5814 / 500000     6.1s test_prop_DeleteUnion (collecting)
[ ]  23080      0      0   5942 / 500000     6.2s test_prop_DeleteUnion (collecting)
[ ]  23447      0      0   6030 / 500000     6.3s test_prop_DeleteUnion (collecting)
[ ]  23723      0      0   6096 / 500000     6.4s test_prop_DeleteUnion (collecting)
[ ]  24200      0      0   6206 / 500000     6.5s test_prop_DeleteUnion (collecting)
[ ]  24654      0      0   6328 / 500000     6.6s test_prop_DeleteUnion (collecting)
[ ]  25088      0      0   6463 / 500000     6.7s test_prop_DeleteUnion (collecting)
[ ]  25511      0      0   6595 / 500000     6.8s test_prop_DeleteUnion (collecting)
[ ]  25980      0      0   6706 / 500000     6.9s test_prop_DeleteUnion
[ ]  26222      0      0   6758 / 500000     7.0s test_prop_DeleteUnion (collecting)
[ ]  26665      0      0   6870 / 500000     7.1s test_prop_DeleteUnion (collecting)
[ ]  27066      0      0   6985 / 500000     7.2s test_prop_DeleteUnion
[ ]  27436      0      0   7080 / 500000     7.3s test_prop_DeleteUnion (collecting)
[ ]  27762      0      0   7161 / 500000     7.4s test_prop_DeleteUnion (collecting)
[ ]  28092      0      0   7252 / 500000     7.5s test_prop_DeleteUnion (collecting)
[ ]  28595      0      0   7381 / 500000     7.6s test_prop_DeleteUnion (collecting)
[ ]  28906      0      0   7467 / 500000     7.7s test_prop_DeleteUnion (collecting)
[ ]  29241      0      0   7559 / 500000     7.8s test_prop_DeleteUnion (collecting)
[ ]  29660      0      0   7663 / 500000     7.9s test_prop_DeleteUnion (collecting)
[ ]  30160      0      0   7801 / 500000     8.0s test_prop_DeleteUnion (collecting)
[ ]  30586      0      0   7909 / 500000     8.1s test_prop_DeleteUnion (collecting)
[ ]  30963      0      0   8023 / 500000     8.2s test_prop_DeleteUnion (collecting)
[ ]  31496      0      0   8166 / 500000     8.4s test_prop_DeleteUnion (collecting)
[ ]  31897      0      0   8274 / 500000     8.5s test_prop_DeleteUnion (collecting)
[ ]  32198      0      0   8367 / 500000     8.6s test_prop_DeleteUnion (collecting)
[ ]  32524      0      0   8450 / 500000     8.7s test_prop_DeleteUnion (collecting)
[ ]  33001      0      0   8592 / 500000     8.8s test_prop_DeleteUnion (collecting)
[ ]  33469      0      0   8733 / 500000     8.9s test_prop_DeleteUnion (collecting)
[ ]  33842      0      0   8834 / 500000     9.0s test_prop_DeleteUnion (collecting)
[ ]  34268      0      0   8938 / 500000     9.1s test_prop_DeleteUnion (collecting)
[ ]  34413      0      0   8973 / 500000    12.3s test_prop_DeleteUnion (collecting)
[ ]  34733      0      0   9057 / 500000    12.4s test_prop_DeleteUnion (collecting)
[ ]  35002      0      0   9141 / 500000    12.5s test_prop_DeleteUnion (collecting)
[ ]  35344      0      0   9231 / 500000    12.6s test_prop_DeleteUnion (collecting)
[ ]  35761      0      0   9329 / 500000    12.7s test_prop_DeleteUnion (collecting)
[ ]  36220      0      0   9441 / 500000    12.8s test_prop_DeleteUnion (collecting)
[ ]  36630      0      0   9535 / 500000    12.9s test_prop_DeleteUnion (collecting)
[ ]  36859      0      0   9597 / 500000    13.0s test_prop_DeleteUnion (collecting)
[ ]  37221      0      0   9692 / 500000    13.1s test_prop_DeleteUnion (collecting)
[ ]  37619      0      0   9799 / 500000    13.2s test_prop_DeleteUnion (collecting)
[ ]  38101      0      0   9937 / 500000    13.3s test_prop_DeleteUnion (collecting)
[ ]  38526      0      0  10044 / 500000    13.4s test_prop_DeleteUnion (collecting)
[ ]  38925      0      0  10159 / 500000    13.5s test_prop_DeleteUnion (collecting)
[ ]  39464      0      0  10310 / 500000    13.6s test_prop_DeleteUnion (collecting)
[ ]  39895      0      0  10420 / 500000    13.7s test_prop_DeleteUnion (collecting)
[ ]  40147      0      0  10493 / 500000    13.8s test_prop_DeleteUnion (collecting)
[ ]  40490      0      0  10582 / 500000    13.9s test_prop_DeleteUnion (collecting)
[ ]  40765      0      0  10660 / 500000    14.0s test_prop_DeleteUnion (collecting)
[ ]  41071      0      0  10747 / 500000    14.1s test_prop_DeleteUnion (collecting)
[ ]  41518      0      0  10848 / 500000    14.2s test_prop_DeleteUnion
[ ]  41921      0      0  10944 / 500000    14.3s test_prop_DeleteUnion (collecting)
[ ]  42275      0      0  11020 / 500000    14.4s test_prop_DeleteUnion (collecting)
[ ]  42679      0      0  11133 / 500000    14.5s test_prop_DeleteUnion (collecting)
[ ]  43200      0      0  11272 / 500000    14.6s test_prop_DeleteUnion (collecting)
[ ]  43479      0      0  11339 / 500000    14.7s test_prop_DeleteUnion (collecting)
[ ]  43881      0      0  11439 / 500000    14.8s test_prop_DeleteUnion (collecting)
[ ]  44288      0      0  11539 / 500000    14.9s test_prop_DeleteUnion (collecting)
[ ]  44697      0      0  11646 / 500000    15.0s test_prop_DeleteUnion (collecting)
[ ]  45045      0      0  11739 / 500000    15.1s test_prop_DeleteUnion (collecting)
[ ]  45415      0      0  11834 / 500000    15.2s test_prop_DeleteUnion (collecting)
[ ]  45724      0      0  11922 / 500000    15.3s test_prop_DeleteUnion (collecting)
[ ]  46140      0      0  12028 / 500000    15.4s test_prop_DeleteUnion (collecting)
[ ]  46468      0      0  12107 / 500000    15.5s test_prop_DeleteUnion (collecting)
[ ]  46800      0      0  12195 / 500000    15.6s test_prop_DeleteUnion (collecting)
[ ]  47078      0      0  12270 / 500000    15.7s test_prop_DeleteUnion (collecting)
[ ]  47408      0      0  12360 / 500000    15.8s test_prop_DeleteUnion (collecting)
[ ]  47730      0      0  12430 / 500000    15.9s test_prop_DeleteUnion (collecting)
[ ]  48268      0      0  12581 / 500000    16.0s test_prop_DeleteUnion (collecting)
[ ]  48630      0      0  12694 / 500000    16.1s test_prop_DeleteUnion (collecting)
[ ]  49081      0      0  12815 / 500000    16.2s test_prop_DeleteUnion (collecting)
[ ]  49360      0      0  12891 / 500000    16.3s test_prop_DeleteUnion (collecting)
[ ]  49898      0      0  13030 / 500000    16.4s test_prop_DeleteUnion (collecting)
[ ]  50410      0      0  13172 / 500000    16.5s test_prop_DeleteUnion (collecting)
[ ]  50671      0      0  13248 / 500000    16.6s test_prop_DeleteUnion (collecting)
[ ]  51064      0      0  13347 / 500000    16.7s test_prop_DeleteUnion (collecting)
[ ]  51378      0      0  13441 / 500000    16.8s test_prop_DeleteUnion (collecting)
[ ]  51767      0      0  13548 / 500000    16.9s test_prop_DeleteUnion (collecting)
[ ]  52116      0      0  13630 / 500000    17.1s test_prop_DeleteUnion (collecting)
[ ]  52451      0      0  13718 / 500000    17.2s test_prop_DeleteUnion (collecting)
[ ]  52967      0      0  13861 / 500000    17.3s test_prop_DeleteUnion (collecting)
[ ]  53417      0      0  13960 / 500000    17.4s test_prop_DeleteUnion
[ ]  53863      0      0  14090 / 500000    17.5s test_prop_DeleteUnion (collecting)
[ ]  54239      0      0  14178 / 500000    17.6s test_prop_DeleteUnion (collecting)
[ ]  54609      0      0  14276 / 500000    17.7s test_prop_DeleteUnion (collecting)
[ ]  54994      0      0  14377 / 500000    17.8s test_prop_DeleteUnion (collecting)
[ ]  55439      0      0  14501 / 500000    17.9s test_prop_DeleteUnion (collecting)
[ ]  55885      0      0  14597 / 500000    18.0s test_prop_DeleteUnion (collecting)
[ ]  56195      0      0  14679 / 500000    18.1s test_prop_DeleteUnion (collecting)
[ ]  56518      0      0  14758 / 500000    18.2s test_prop_DeleteUnion (collecting)
[ ]  56852      0      0  14848 / 500000    18.3s test_prop_DeleteUnion (collecting)
[ ]  57265      0      0  14953 / 500000    18.4s test_prop_DeleteUnion (collecting)
[ ]  57552      0      0  15027 / 500000    18.5s test_prop_DeleteUnion (collecting)
[ ]  57850      0      0  15097 / 500000    18.6s test_prop_DeleteUnion (collecting)
[ ]  58151      0      0  15171 / 500000    18.7s test_prop_DeleteUnion (collecting)
[ ]  58514      0      0  15282 / 500000    18.8s test_prop_DeleteUnion (collecting)
[ ]  58836      0      0  15353 / 500000    18.9s test_prop_DeleteUnion (collecting)
[ ]  59302      0      0  15477 / 500000    19.0s test_prop_DeleteUnion (collecting)
[ ]  59761      0      0  15592 / 500000    19.1s test_prop_DeleteUnion (collecting)
[ ]  59968      0      0  15647 / 500000    19.2s test_prop_DeleteUnion (collecting)
[ ]  60236      0      0  15713 / 500000    19.3s test_prop_DeleteUnion (collecting)
[ ]  60549      0      0  15791 / 500000    19.4s test_prop_DeleteUnion (collecting)
[ ]  60705      0      0  15840 / 500000    60.4s test_prop_DeleteUnion (collecting)
[ ]  61168      0      0  15957 / 500000    60.5s test_prop_DeleteUnion (collecting)
[ ]  61583      0      0  16064 / 500000    60.6s test_prop_DeleteUnion (collecting)
[ ]  61963      0      0  16173 / 500000    60.7s test_prop_DeleteUnion (collecting)
[ ]  62424      0      0  16288 / 500000    60.8s test_prop_DeleteUnion (collecting)
[ ]  62858      0      0  16389 / 500000    60.9s test_prop_DeleteUnion (collecting)
[ ]  63165      0      0  16468 / 500000    61.0s test_prop_DeleteUnion (collecting)
[ ]  63482      0      0  16557 / 500000    61.1s test_prop_DeleteUnion (collecting)
[ ]  63764      0      0  16624 / 500000    61.2s test_prop_DeleteUnion (collecting)
[ ]  64105      0      0  16705 / 500000    61.3s test_prop_DeleteUnion (collecting)
[ ]  64497      0      0  16811 / 500000    61.4s test_prop_DeleteUnion (collecting)
[ ]  64731      0      0  16877 / 500000    61.5s test_prop_DeleteUnion (collecting)
[ ]  64906      0      0  16919 / 500000    61.6s test_prop_DeleteUnion (collecting)
[ ]  65111      0      0  16979 / 500000    61.7s test_prop_DeleteUnion (collecting)
[ ]  65402      0      0  17053 / 500000    61.8s test_prop_DeleteUnion (collecting)
[ ]  65674      0      0  17121 / 500000    62.1s test_prop_DeleteUnion (collecting)
[ ]  65768      0      0  17145 / 500000    62.2s test_prop_DeleteUnion (collecting)
[ ]  65995      0      0  17199 / 500000    62.3s test_prop_DeleteUnion (collecting)
[ ]  65995      0      0  17199 / 500000    63.2s test_prop_DeleteUnion (   testing)
[ ]  66200      0      0  17252 / 500000    63.3s test_prop_DeleteUnion (collecting)
[ ]  66651      0      0  17355 / 500000    63.4s test_prop_DeleteUnion (collecting)
[ ]  67375      0      0  17542 / 500000    63.5s test_prop_DeleteUnion (collecting)
[ ]  67944      0      0  17687 / 500000    63.6s test_prop_DeleteUnion (collecting)
[ ]  68736      0      0  17896 / 500000    63.7s test_prop_DeleteUnion (collecting)
[ ]  69415      0      0  18094 / 500000    63.8s test_prop_DeleteUnion (collecting)
[ ]  70104      0      0  18262 / 500000    63.9s test_prop_DeleteUnion (collecting)
[ ]  70759      0      0  18432 / 500000    64.0s test_prop_DeleteUnion (collecting)
[ ]  71257      0      0  18570 / 500000    64.1s test_prop_DeleteUnion (collecting)
[ ]  71970      0      0  18738 / 500000    64.2s test_prop_DeleteUnion (collecting)
[ ]  72259      0      0  18817 / 500000    64.3s test_prop_DeleteUnion (collecting)
[ ]  72871      0      0  18960 / 500000    64.4s test_prop_DeleteUnion (collecting)
[ ]  73341      0      0  19082 / 500000    64.5s test_prop_DeleteUnion (collecting)
[ ]  74015      0      0  19258 / 500000    64.6s test_prop_DeleteUnion (collecting)
[ ]  74475      0      0  19381 / 500000    64.7s test_prop_DeleteUnion (collecting)
[ ]  75016      0      0  19524 / 500000    64.8s test_prop_DeleteUnion (collecting)
[ ]  75824      0      0  19741 / 500000    64.9s test_prop_DeleteUnion (collecting)
[ ]  76646      0      0  19941 / 500000    65.0s test_prop_DeleteUnion (collecting)
[ ]  77322      0      0  20105 / 500000    65.1s test_prop_DeleteUnion (collecting)
[ ]  77738      0      0  20211 / 500000    65.2s test_prop_DeleteUnion (collecting)
[ ]  78235      0      0  20336 / 500000    65.3s test_prop_DeleteUnion (collecting)
[ ]  78779      0      0  20486 / 500000    65.4s test_prop_DeleteUnion (collecting)
[ ]  79180      0      0  20591 / 500000    65.5s test_prop_DeleteUnion (collecting)
[ ]  79635      0      0  20697 / 500000    65.6s test_prop_DeleteUnion (collecting)
[ ]  80372      0      0  20868 / 500000    65.7s test_prop_DeleteUnion (collecting)
[ ]  80936      0      0  21008 / 500000    65.8s test_prop_DeleteUnion (collecting)
[ ]  81485      0      0  21160 / 500000    65.9s test_prop_DeleteUnion (collecting)
[ ]  82131      0      0  21337 / 500000    66.0s test_prop_DeleteUnion (collecting)
[ ]  82533      0      0  21461 / 500000    66.1s test_prop_DeleteUnion (collecting)
[ ]  83031      0      0  21584 / 500000    66.2s test_prop_DeleteUnion (collecting)
[ ]  83626      0      0  21744 / 500000    66.3s test_prop_DeleteUnion (collecting)
[ ]  84351      0      0  21939 / 500000    66.4s test_prop_DeleteUnion (collecting)
[ ]  84876      0      0  22062 / 500000    66.5s test_prop_DeleteUnion (collecting)
[ ]  85529      0      0  22220 / 500000    66.6s test_prop_DeleteUnion (collecting)
[ ]  86174      0      0  22373 / 500000    66.7s test_prop_DeleteUnion
[ ]  86750      0      0  22531 / 500000    66.8s test_prop_DeleteUnion (collecting)
[ ]  87250      0      0  22655 / 500000    66.9s test_prop_DeleteUnion (collecting)
[ ]  87865      0      0  22834 / 500000    67.0s test_prop_DeleteUnion (collecting)
[ ]  88537      0      0  23004 / 500000    67.1s test_prop_DeleteUnion (collecting)
[ ]  89032      0      0  23146 / 500000    67.2s test_prop_DeleteUnion (collecting)
[ ]  89708      0      0  23328 / 500000    67.3s test_prop_DeleteUnion (collecting)
[ ]  90146      0      0  23430 / 500000    67.4s test_prop_DeleteUnion (collecting)
[ ]  90647      0      0  23559 / 500000    67.5s test_prop_DeleteUnion (collecting)
[ ]  91242      0      0  23714 / 500000    67.6s test_prop_DeleteUnion (collecting)
[ ]  91704      0      0  23833 / 500000    67.7s test_prop_DeleteUnion (collecting)
[ ]  92241      0      0  23974 / 500000    67.8s test_prop_DeleteUnion (collecting)
[ ]  92811      0      0  24118 / 500000    67.9s test_prop_DeleteUnion (collecting)
[ ]  93403      0      0  24282 / 500000    68.0s test_prop_DeleteUnion (collecting)
[ ]  94058      0      0  24439 / 500000    68.1s test_prop_DeleteUnion (collecting)
[ ]  94180      0      0  24455 / 500000    68.2s test_prop_DeleteUnion (collecting)
[ ]  94249      0      0  24474 / 500000    68.3s test_prop_DeleteUnion (collecting)
[ ]  94572      0      0  24568 / 500000    68.4s test_prop_DeleteUnion (collecting)
[ ]  94689      0      0  24596 / 500000    68.5s test_prop_DeleteUnion (collecting)
[ ]  95100      0      0  24702 / 500000    68.7s test_prop_DeleteUnion (collecting)
[ ]  95685      0      0  24838 / 500000    68.8s test_prop_DeleteUnion (collecting)
[ ]  96330      0      0  25018 / 500000    68.9s test_prop_DeleteUnion (collecting)
[ ]  96792      0      0  25146 / 500000    69.0s test_prop_DeleteUnion (collecting)
[ ]  97347      0      0  25289 / 500000    69.1s test_prop_DeleteUnion (collecting)
[ ]  97770      0      0  25394 / 500000    69.2s test_prop_DeleteUnion (collecting)
[ ]  98240      0      0  25516 / 500000    69.3s test_prop_DeleteUnion (collecting)
[ ]  98813      0      0  25648 / 500000    69.4s test_prop_DeleteUnion (collecting)
[ ]  99509      0      0  25813 / 500000    69.5s test_prop_DeleteUnion (collecting)
[ ] 100134      0      0  25962 / 500000    69.6s test_prop_DeleteUnion (collecting)
[ ] 100769      0      0  26136 / 500000    69.7s test_prop_DeleteUnion (collecting)
[ ] 101336      0      0  26281 / 500000    69.8s test_prop_DeleteUnion (collecting)
[ ] 101860      0      0  26425 / 500000    69.9s test_prop_DeleteUnion (collecting)
[ ] 102517      0      0  26576 / 500000    70.0s test_prop_DeleteUnion (collecting)
[ ] 102729      0      0  26633 / 500000    70.1s test_prop_DeleteUnion (collecting)
[ ] 103313      0      0  26778 / 500000    70.2s test_prop_DeleteUnion (collecting)
[ ] 104000      0      0  26960 / 500000    70.3s test_prop_DeleteUnion (collecting)
[ ] 104748      0      0  27159 / 500000    70.4s test_prop_DeleteUnion (collecting)
[ ] 105295      0      0  27304 / 500000    70.5s test_prop_DeleteUnion (collecting)
[ ] 105833      0      0  27458 / 500000    70.6s test_prop_DeleteUnion (collecting)
[ ] 106473      0      0  27626 / 500000    70.7s test_prop_DeleteUnion (collecting)
[ ] 107009      0      0  27777 / 500000    70.8s test_prop_DeleteUnion
[ ] 107840      0      0  27996 / 500000    70.9s test_prop_DeleteUnion (collecting)
[ ] 108418      0      0  28142 / 500000    71.0s test_prop_DeleteUnion (collecting)
[ ] 108968      0      0  28273 / 500000    71.1s test_prop_DeleteUnion (collecting)
[ ] 109576      0      0  28429 / 500000    71.2s test_prop_DeleteUnion (collecting)
[ ] 110276      0      0  28609 / 500000    71.3s test_prop_DeleteUnion (collecting)
[ ] 111139      0      0  28867 / 500000    71.4s test_prop_DeleteUnion (collecting)
[ ] 111620      0      0  28993 / 500000    71.5s test_prop_DeleteUnion (collecting)
[ ] 112160      0      0  29138 / 500000    71.6s test_prop_DeleteUnion (collecting)
[ ] 112677      0      0  29277 / 500000    71.7s test_prop_DeleteUnion (collecting)
[ ] 113283      0      0  29427 / 500000    71.8s test_prop_DeleteUnion (collecting)
[ ] 113923      0      0  29615 / 500000    71.9s test_prop_DeleteUnion (collecting)
[ ] 114437      0      0  29747 / 500000    72.0s test_prop_DeleteUnion (collecting)
[ ] 114918      0      0  29882 / 500000    72.1s test_prop_DeleteUnion (collecting)
[ ] 115445      0      0  30011 / 500000    72.2s test_prop_DeleteUnion (collecting)
[ ] 116042      0      0  30176 / 500000    72.3s test_prop_DeleteUnion (collecting)
[ ] 116492      0      0  30293 / 500000    72.4s test_prop_DeleteUnion (collecting)
[ ] 117155      0      0  30455 / 500000    72.5s test_prop_DeleteUnion (collecting)
[ ] 117728      0      0  30609 / 500000    72.6s test_prop_DeleteUnion (collecting)
[ ] 118326      0      0  30761 / 500000    72.7s test_prop_DeleteUnion (collecting)
[ ] 118897      0      0  30920 / 500000    72.8s test_prop_DeleteUnion (collecting)
[ ] 119497      0      0  31081 / 500000    72.9s test_prop_DeleteUnion (collecting)
[ ] 120089      0      0  31238 / 500000    73.0s test_prop_DeleteUnion (collecting)
[ ] 120579      0      0  31388 / 500000    73.1s test_prop_DeleteUnion (collecting)
[ ] 121156      0      0  31534 / 500000    73.2s test_prop_DeleteUnion (collecting)
[ ] 121835      0      0  31698 / 500000    73.3s test_prop_DeleteUnion (collecting)
[ ] 122441      0      0  31849 / 500000    73.4s test_prop_DeleteUnion (collecting)
[ ] 122700      0      0  31932 / 500000    73.5s test_prop_DeleteUnion (collecting)
[ ] 123181      0      0  32069 / 500000    73.6s test_prop_DeleteUnion (collecting)
[ ] 123908      0      0  32237 / 500000    73.7s test_prop_DeleteUnion (collecting)
[ ] 124485      0      0  32399 / 500000    73.8s test_prop_DeleteUnion (collecting)
[ ] 125060      0      0  32541 / 500000    73.9s test_prop_DeleteUnion (collecting)
[ ] 125467      0      0  32648 / 500000    74.0s test_prop_DeleteUnion (collecting)
[ ] 125927      0      0  32762 / 500000    74.1s test_prop_DeleteUnion (collecting)
[ ] 126506      0      0  32932 / 500000    74.2s test_prop_DeleteUnion (collecting)
[ ] 127260      0      0  33119 / 500000    74.3s test_prop_DeleteUnion (collecting)
[ ] 127737      0      0  33241 / 500000    74.4s test_prop_DeleteUnion (collecting)
[ ] 128336      0      0  33390 / 500000    74.5s test_prop_DeleteUnion (collecting)
[ ] 128785      0      0  33504 / 500000    74.6s test_prop_DeleteUnion (collecting)
[ ] 129608      0      0  33704 / 500000    74.7s test_prop_DeleteUnion (collecting)
[ ] 130023      0      0  33814 / 500000    74.8s test_prop_DeleteUnion (collecting)
[ ] 130554      0      0  33958 / 500000    74.9s test_prop_DeleteUnion (collecting)
[ ] 131254      0      0  34141 / 500000    75.1s test_prop_DeleteUnion (collecting)
[ ] 131845      0      0  34300 / 500000    75.2s test_prop_DeleteUnion (collecting)
[ ] 132386      0      0  34433 / 500000    75.3s test_prop_DeleteUnion (collecting)
[ ] 132864      0      0  34547 / 500000    75.4s test_prop_DeleteUnion (collecting)
[ ] 133665      0      0  34742 / 500000    75.5s test_prop_DeleteUnion (collecting)
[ ] 134270      0      0  34894 / 500000    75.6s test_prop_DeleteUnion (collecting)
[ ] 134798      0      0  35040 / 500000    75.7s test_prop_DeleteUnion (collecting)
[ ] 135408      0      0  35201 / 500000    75.8s test_prop_DeleteUnion (collecting)
[ ] 136086      0      0  35369 / 500000    75.9s test_prop_DeleteUnion (collecting)
[ ] 136934      0      0  35590 / 500000    76.0s test_prop_DeleteUnion (collecting)
[ ] 137442      0      0  35732 / 500000    76.1s test_prop_DeleteUnion (collecting)
[ ] 137885      0      0  35837 / 500000    76.2s test_prop_DeleteUnion (collecting)
[ ] 138309      0      0  35942 / 500000    76.3s test_prop_DeleteUnion (collecting)
[ ] 138794      0      0  36066 / 500000    76.4s test_prop_DeleteUnion (collecting)
[ ] 139531      0      0  36252 / 500000    76.5s test_prop_DeleteUnion (collecting)
[ ] 140276      0      0  36445 / 500000    76.6s test_prop_DeleteUnion (collecting)
[ ] 140810      0      0  36584 / 500000    76.7s test_prop_DeleteUnion (collecting)
[ ] 141553      0      0  36788 / 500000    76.8s test_prop_DeleteUnion (collecting)
[ ] 142135      0      0  36932 / 500000    76.9s test_prop_DeleteUnion (collecting)
[ ] 142911      0      0  37129 / 500000    77.0s test_prop_DeleteUnion (collecting)
[ ] 143526      0      0  37281 / 500000    77.1s test_prop_DeleteUnion (collecting)
[ ] 144053      0      0  37409 / 500000    77.2s test_prop_DeleteUnion (collecting)
[ ] 144645      0      0  37556 / 500000    77.3s test_prop_DeleteUnion (collecting)
[ ] 145319      0      0  37742 / 500000    77.4s test_prop_DeleteUnion (collecting)
[ ] 146107      0      0  37967 / 500000    77.5s test_prop_DeleteUnion (collecting)
[ ] 146707      0      0  38127 / 500000    77.6s test_prop_DeleteUnion (collecting)
[ ] 147103      0      0  38220 / 500000    77.7s test_prop_DeleteUnion (collecting)
[ ] 147769      0      0  38391 / 500000    77.8s test_prop_DeleteUnion (collecting)
[ ] 148564      0      0  38589 / 500000    77.9s test_prop_DeleteUnion (collecting)
[ ] 149175      0      0  38771 / 500000    78.0s test_prop_DeleteUnion (collecting)
[ ] 149750      0      0  38904 / 500000    78.1s test_prop_DeleteUnion (collecting)
[ ] 150324      0      0  39061 / 500000    78.2s test_prop_DeleteUnion (collecting)
[ ] 150943      0      0  39219 / 500000    78.3s test_prop_DeleteUnion (collecting)
[ ] 151519      0      0  39368 / 500000    78.4s test_prop_DeleteUnion (collecting)
[ ] 152000      0      0  39489 / 500000    78.5s test_prop_DeleteUnion (collecting)
[✗] 152566      0      1  39633 / 500000    78.6s test_prop_DeleteUnion

--- Failure --------------------------------------------------------------------

Test test_prop_DeleteUnion failed (0 shrink steps):

(Tree (Empty,8,5,Tree (Empty,720,20,Empty)), Tree (Empty,1,3,Tree (Empty,8,8434,Empty)), 1)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_DeleteUnion -> 32639.26]
[prop_DeleteUnion|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion
[ ]      0      0      0      0 / 500000     0.0s test_prop_DeleteUnion (generating)
[ ]    583      0      0    144 / 500000     0.1s test_prop_DeleteUnion (collecting)
[ ]    955      0      0    244 / 500000     0.2s test_prop_DeleteUnion (collecting)
[ ]   1480      0      0    384 / 500000     0.3s test_prop_DeleteUnion (collecting)
[ ]   2004      0      0    498 / 500000     0.4s test_prop_DeleteUnion (collecting)
[ ]   2703      0      0    681 / 500000     0.5s test_prop_DeleteUnion (collecting)
[ ]   3317      0      0    821 / 500000     0.6s test_prop_DeleteUnion (collecting)
[ ]   3887      0      0    970 / 500000     0.7s test_prop_DeleteUnion (collecting)
[ ]   4617      0      0   1165 / 500000     0.8s test_prop_DeleteUnion (collecting)
[ ]   5385      0      0   1373 / 500000     0.9s test_prop_DeleteUnion (collecting)
[ ]   6003      0      0   1516 / 500000     1.0s test_prop_DeleteUnion (collecting)
[ ]   6585      0      0   1662 / 500000     1.1s test_prop_DeleteUnion
[ ]   7181      0      0   1832 / 500000     1.2s test_prop_DeleteUnion (collecting)
[ ]   7811      0      0   1986 / 500000     1.3s test_prop_DeleteUnion (collecting)
