[prop_UnionDeleteInsert|
 generated  error   fail   pass /  total     time test name
[ ] 293799      0      0  76311 / 500000    52.9s test_prop_UnionDeleteInsert (collecting)
[ ] 294070      0      0  76387 / 500000    53.0s test_prop_UnionDeleteInsert (collecting)
[ ] 294858      0      0  76608 / 500000    53.1s test_prop_UnionDeleteInsert (collecting)
[ ] 295489      0      0  76766 / 500000    53.2s test_prop_UnionDeleteInsert (collecting)
[ ] 295983      0      0  76874 / 500000    53.3s test_prop_UnionDeleteInsert (collecting)
[ ] 296819      0      0  77088 / 500000    53.4s test_prop_UnionDeleteInsert (collecting)
[ ] 297157      0      0  77182 / 500000    53.5s test_prop_UnionDeleteInsert (collecting)
[ ] 297728      0      0  77334 / 500000    53.6s test_prop_UnionDeleteInsert (collecting)
[ ] 298395      0      0  77502 / 500000    53.7s test_prop_UnionDeleteInsert (collecting)
[ ] 298771      0      0  77596 / 500000    53.8s test_prop_UnionDeleteInsert (collecting)
[ ] 299170      0      0  77698 / 500000    53.9s test_prop_UnionDeleteInsert (collecting)
[ ] 299892      0      0  77885 / 500000    54.0s test_prop_UnionDeleteInsert (collecting)
[ ] 300111      0      0  77929 / 500000    54.1s test_prop_UnionDeleteInsert (collecting)
[ ] 300773      0      0  78104 / 500000    54.2s test_prop_UnionDeleteInsert (collecting)
[ ] 301491      0      0  78282 / 500000    54.3s test_prop_UnionDeleteInsert (collecting)
[ ] 302055      0      0  78445 / 500000    54.4s test_prop_UnionDeleteInsert (collecting)
[ ] 303009      0      0  78696 / 500000    54.5s test_prop_UnionDeleteInsert (collecting)
[ ] 303425      0      0  78811 / 500000    54.6s test_prop_UnionDeleteInsert (collecting)
[ ] 303820      0      0  78920 / 500000    54.7s test_prop_UnionDeleteInsert (collecting)
[ ] 304700      0      0  79148 / 500000    54.8s test_prop_UnionDeleteInsert
[ ] 305128      0      0  79255 / 500000    54.9s test_prop_UnionDeleteInsert (collecting)
[ ] 305633      0      0  79389 / 500000    55.0s test_prop_UnionDeleteInsert (collecting)
[ ] 306235      0      0  79554 / 500000    55.1s test_prop_UnionDeleteInsert (collecting)
[ ] 306668      0      0  79683 / 500000    55.2s test_prop_UnionDeleteInsert (collecting)
[ ] 307268      0      0  79844 / 500000    55.3s test_prop_UnionDeleteInsert (collecting)
[ ] 308063      0      0  80053 / 500000    55.4s test_prop_UnionDeleteInsert (collecting)
[ ] 308375      0      0  80126 / 500000    55.5s test_prop_UnionDeleteInsert (collecting)
[ ] 308837      0      0  80239 / 500000    55.7s test_prop_UnionDeleteInsert (collecting)
[ ] 309546      0      0  80423 / 500000    55.8s test_prop_UnionDeleteInsert (collecting)
[ ] 309795      0      0  80488 / 500000    55.9s test_prop_UnionDeleteInsert (collecting)
[ ] 310290      0      0  80617 / 500000    56.0s test_prop_UnionDeleteInsert (collecting)
[ ] 311106      0      0  80831 / 500000    56.1s test_prop_UnionDeleteInsert (collecting)
[ ] 311468      0      0  80927 / 500000    56.2s test_prop_UnionDeleteInsert (collecting)
[ ] 312068      0      0  81108 / 500000    56.3s test_prop_UnionDeleteInsert (collecting)
[ ] 312602      0      0  81238 / 500000    56.4s test_prop_UnionDeleteInsert (collecting)
[ ] 313038      0      0  81355 / 500000    56.5s test_prop_UnionDeleteInsert (collecting)
[ ] 313755      0      0  81529 / 500000    56.6s test_prop_UnionDeleteInsert (collecting)
[ ] 314286      0      0  81681 / 500000    56.7s test_prop_UnionDeleteInsert (collecting)
[ ] 314728      0      0  81786 / 500000    56.8s test_prop_UnionDeleteInsert (collecting)
[ ] 315405      0      0  81971 / 500000    56.9s test_prop_UnionDeleteInsert (collecting)
[ ] 315863      0      0  82085 / 500000    57.0s test_prop_UnionDeleteInsert (collecting)
[ ] 316507      0      0  82263 / 500000    57.1s test_prop_UnionDeleteInsert (collecting)
[ ] 317178      0      0  82445 / 500000    57.2s test_prop_UnionDeleteInsert (collecting)
[ ] 317626      0      0  82583 / 500000    57.3s test_prop_UnionDeleteInsert (collecting)
[ ] 318173      0      0  82719 / 500000    57.4s test_prop_UnionDeleteInsert
[ ] 319060      0      0  82960 / 500000    57.5s test_prop_UnionDeleteInsert (collecting)
[ ] 319519      0      0  83091 / 500000    57.6s test_prop_UnionDeleteInsert (collecting)
[ ] 319999      0      0  83209 / 500000    57.7s test_prop_UnionDeleteInsert (collecting)
[ ] 320653      0      0  83368 / 500000    57.8s test_prop_UnionDeleteInsert (collecting)
[ ] 321014      0      0  83445 / 500000    57.9s test_prop_UnionDeleteInsert (collecting)
[ ] 321386      0      0  83536 / 500000    58.0s test_prop_UnionDeleteInsert (collecting)
[ ] 322203      0      0  83738 / 500000    58.1s test_prop_UnionDeleteInsert (collecting)
[ ] 322657      0      0  83849 / 500000    58.2s test_prop_UnionDeleteInsert (collecting)
[ ] 323254      0      0  84004 / 500000    58.3s test_prop_UnionDeleteInsert (collecting)
[ ] 323857      0      0  84176 / 500000    58.4s test_prop_UnionDeleteInsert (collecting)
[ ] 324537      0      0  84326 / 500000    58.5s test_prop_UnionDeleteInsert (collecting)
[ ] 324742      0      0  84382 / 500000    58.6s test_prop_UnionDeleteInsert (collecting)
[ ] 325456      0      0  84569 / 500000    58.7s test_prop_UnionDeleteInsert (collecting)
[ ] 326129      0      0  84751 / 500000    58.8s test_prop_UnionDeleteInsert (collecting)
[ ] 326479      0      0  84836 / 500000    58.9s test_prop_UnionDeleteInsert (collecting)
[ ] 327095      0      0  84985 / 500000    59.0s test_prop_UnionDeleteInsert (collecting)
[ ] 327762      0      0  85172 / 500000    59.1s test_prop_UnionDeleteInsert (collecting)
[ ] 328037      0      0  85239 / 500000    59.2s test_prop_UnionDeleteInsert (collecting)
[ ] 328462      0      0  85367 / 500000    59.3s test_prop_UnionDeleteInsert (collecting)
[ ] 329175      0      0  85543 / 500000    59.4s test_prop_UnionDeleteInsert (collecting)
[✗] 329610      0      1  85678 / 500000    59.5s test_prop_UnionDeleteInsert

--- Failure --------------------------------------------------------------------

Test test_prop_UnionDeleteInsert failed (5 shrink steps):

(Tree (Tree (Empty,3,7,Empty),4,0,Empty), Tree (Empty,3,2,Empty), 4, 0)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_UnionDeleteInsert -> 57609.95]
[prop_UnionDeleteInsert|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert (generating)
[ ]    590      0      0    150 / 500000     0.1s test_prop_UnionDeleteInsert (collecting)
[ ]   1159      0      0    282 / 500000     0.2s test_prop_UnionDeleteInsert (collecting)
[ ]   1809      0      0    461 / 500000     0.3s test_prop_UnionDeleteInsert (collecting)
[ ]   2374      0      0    614 / 500000     0.4s test_prop_UnionDeleteInsert (collecting)
[ ]   2886      0      0    734 / 500000     0.5s test_prop_UnionDeleteInsert (collecting)
[ ]   3604      0      0    907 / 500000     0.6s test_prop_UnionDeleteInsert (collecting)
[ ]   4164      0      0   1059 / 500000     0.7s test_prop_UnionDeleteInsert (collecting)
[ ]   4600      0      0   1176 / 500000     0.8s test_prop_UnionDeleteInsert (collecting)
[ ]   5393      0      0   1367 / 500000     0.9s test_prop_UnionDeleteInsert (collecting)
[ ]   6049      0      0   1537 / 500000     1.0s test_prop_UnionDeleteInsert (collecting)
[ ]   6648      0      0   1689 / 500000     1.1s test_prop_UnionDeleteInsert (collecting)
[ ]   7098      0      0   1802 / 500000     1.2s test_prop_UnionDeleteInsert (collecting)
[ ]   7747      0      0   1989 / 500000     1.3s test_prop_UnionDeleteInsert (collecting)
[ ]   8664      0      0   2234 / 500000     1.4s test_prop_UnionDeleteInsert (collecting)
[ ]   9190      0      0   2374 / 500000     1.5s test_prop_UnionDeleteInsert (collecting)
[ ]   9645      0      0   2505 / 500000     1.6s test_prop_UnionDeleteInsert (collecting)
[ ]  10097      0      0   2620 / 500000     1.7s test_prop_UnionDeleteInsert (collecting)
[ ]  10626      0      0   2758 / 500000     1.8s test_prop_UnionDeleteInsert (collecting)
[ ]  11381      0      0   2950 / 500000     1.9s test_prop_UnionDeleteInsert (collecting)
[ ]  11933      0      0   3094 / 500000     2.0s test_prop_UnionDeleteInsert (collecting)
[ ]  12516      0      0   3246 / 500000     2.1s test_prop_UnionDeleteInsert (collecting)
[ ]  13040      0      0   3387 / 500000     2.2s test_prop_UnionDeleteInsert (collecting)
[ ]  13542      0      0   3515 / 500000     2.3s test_prop_UnionDeleteInsert (collecting)
[ ]  14245      0      0   3696 / 500000     2.4s test_prop_UnionDeleteInsert (collecting)
[ ]  14934      0      0   3885 / 500000     2.5s test_prop_UnionDeleteInsert (collecting)
[ ]  15415      0      0   4012 / 500000     2.6s test_prop_UnionDeleteInsert (collecting)
[ ]  16145      0      0   4178 / 500000     2.7s test_prop_UnionDeleteInsert (collecting)
[ ]  16658      0      0   4304 / 500000     2.8s test_prop_UnionDeleteInsert (collecting)
[ ]  17204      0      0   4434 / 500000     2.9s test_prop_UnionDeleteInsert (collecting)
[ ]  17869      0      0   4606 / 500000     3.0s test_prop_UnionDeleteInsert (collecting)
[ ]  18403      0      0   4733 / 500000     3.1s test_prop_UnionDeleteInsert (collecting)
[ ]  18990      0      0   4905 / 500000     3.2s test_prop_UnionDeleteInsert (collecting)
[ ]  19519      0      0   5040 / 500000     3.3s test_prop_UnionDeleteInsert (collecting)
[ ]  20174      0      0   5219 / 500000     3.4s test_prop_UnionDeleteInsert (collecting)
[ ]  20706      0      0   5371 / 500000     3.5s test_prop_UnionDeleteInsert (collecting)
[ ]  21429      0      0   5560 / 500000     3.6s test_prop_UnionDeleteInsert (collecting)
[ ]  22079      0      0   5730 / 500000     3.7s test_prop_UnionDeleteInsert (collecting)
[ ]  22636      0      0   5875 / 500000     3.9s test_prop_UnionDeleteInsert (collecting)
[ ]  23184      0      0   6026 / 500000     4.0s test_prop_UnionDeleteInsert (collecting)
[ ]  23712      0      0   6164 / 500000     4.1s test_prop_UnionDeleteInsert (collecting)
[ ]  24272      0      0   6322 / 500000     4.2s test_prop_UnionDeleteInsert (collecting)
[ ]  25004      0      0   6517 / 500000     4.3s test_prop_UnionDeleteInsert (collecting)
[ ]  25806      0      0   6746 / 500000     4.4s test_prop_UnionDeleteInsert (collecting)
[ ]  26353      0      0   6900 / 500000     4.5s test_prop_UnionDeleteInsert (collecting)
[ ]  26882      0      0   7048 / 500000     4.6s test_prop_UnionDeleteInsert (collecting)
[ ]  27541      0      0   7227 / 500000     4.7s test_prop_UnionDeleteInsert (collecting)
[ ]  28139      0      0   7380 / 500000     4.8s test_prop_UnionDeleteInsert (collecting)
[ ]  28584      0      0   7486 / 500000     4.9s test_prop_UnionDeleteInsert (collecting)
[ ]  29116      0      0   7636 / 500000     5.0s test_prop_UnionDeleteInsert (collecting)
[ ]  29680      0      0   7790 / 500000     5.1s test_prop_UnionDeleteInsert (collecting)
[ ]  30207      0      0   7931 / 500000     5.2s test_prop_UnionDeleteInsert (collecting)
[ ]  30809      0      0   8088 / 500000     5.3s test_prop_UnionDeleteInsert (collecting)
[ ]  31386      0      0   8229 / 500000     5.4s test_prop_UnionDeleteInsert (collecting)
[ ]  32060      0      0   8398 / 500000     5.5s test_prop_UnionDeleteInsert (collecting)
[ ]  32632      0      0   8564 / 500000     5.6s test_prop_UnionDeleteInsert (collecting)
[ ]  33115      0      0   8698 / 500000     5.7s test_prop_UnionDeleteInsert (collecting)
[ ]  33681      0      0   8868 / 500000     5.8s test_prop_UnionDeleteInsert (collecting)
[ ]  34311      0      0   9027 / 500000     5.9s test_prop_UnionDeleteInsert
[ ]  35067      0      0   9201 / 500000     6.0s test_prop_UnionDeleteInsert (collecting)
[ ]  35853      0      0   9408 / 500000     6.1s test_prop_UnionDeleteInsert (collecting)
[ ]  36412      0      0   9555 / 500000     6.2s test_prop_UnionDeleteInsert (collecting)
[ ]  36988      0      0   9703 / 500000     6.3s test_prop_UnionDeleteInsert (collecting)
[ ]  37641      0      0   9860 / 500000     6.4s test_prop_UnionDeleteInsert (collecting)
[ ]  38232      0      0  10026 / 500000     6.5s test_prop_UnionDeleteInsert
[✗]  38792      0      1  10191 / 500000     6.6s test_prop_UnionDeleteInsert

--- Failure --------------------------------------------------------------------

Test test_prop_UnionDeleteInsert failed (4 shrink steps):

(Tree (Tree (Empty,0,0,Empty),2,494,Empty), Tree (Empty,0,60,Tree (Empty,7,4,Empty)), 2, 0)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_UnionDeleteInsert -> 6534.13]
[prop_UnionDeleteInsert|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert (generating)
[ ]    641      0      0    168 / 500000     0.1s test_prop_UnionDeleteInsert (collecting)
[ ]   1197      0      0    324 / 500000     0.2s test_prop_UnionDeleteInsert (collecting)
[ ]   1845      0      0    483 / 500000     0.3s test_prop_UnionDeleteInsert (collecting)
[ ]   2526      0      0    652 / 500000     0.4s test_prop_UnionDeleteInsert (collecting)
[ ]   2919      0      0    755 / 500000     0.5s test_prop_UnionDeleteInsert (collecting)
[ ]   3590      0      0    927 / 500000     0.6s test_prop_UnionDeleteInsert (collecting)
[ ]   4251      0      0   1075 / 500000     0.7s test_prop_UnionDeleteInsert (collecting)
[ ]   4799      0      0   1209 / 500000     0.8s test_prop_UnionDeleteInsert (collecting)
[ ]   5380      0      0   1365 / 500000     0.9s test_prop_UnionDeleteInsert (collecting)
[ ]   5848      0      0   1492 / 500000     1.0s test_prop_UnionDeleteInsert (collecting)
[ ]   6460      0      0   1654 / 500000     1.1s test_prop_UnionDeleteInsert (collecting)
[ ]   7102      0      0   1800 / 500000     1.2s test_prop_UnionDeleteInsert (collecting)
[ ]   7786      0      0   1994 / 500000     1.3s test_prop_UnionDeleteInsert (collecting)
[ ]   8232      0      0   2117 / 500000     1.4s test_prop_UnionDeleteInsert (collecting)
[ ]   8919      0      0   2301 / 500000     1.5s test_prop_UnionDeleteInsert (collecting)
[ ]   9728      0      0   2494 / 500000     1.6s test_prop_UnionDeleteInsert (collecting)
[ ]  10134      0      0   2607 / 500000     1.7s test_prop_UnionDeleteInsert (collecting)
[ ]  10817      0      0   2784 / 500000     1.8s test_prop_UnionDeleteInsert (collecting)
[ ]  11376      0      0   2929 / 500000     1.9s test_prop_UnionDeleteInsert (collecting)
[ ]  11833      0      0   3069 / 500000     2.0s test_prop_UnionDeleteInsert (collecting)
[ ]  12470      0      0   3249 / 500000     2.1s test_prop_UnionDeleteInsert (collecting)
[ ]  13097      0      0   3390 / 500000     2.2s test_prop_UnionDeleteInsert (collecting)
[ ]  13601      0      0   3526 / 500000     2.3s test_prop_UnionDeleteInsert
[ ]  14141      0      0   3669 / 500000     2.4s test_prop_UnionDeleteInsert (collecting)
[ ]  14818      0      0   3854 / 500000     2.5s test_prop_UnionDeleteInsert (collecting)
[ ]  15406      0      0   3997 / 500000     2.6s test_prop_UnionDeleteInsert (collecting)
[ ]  16056      0      0   4157 / 500000     2.7s test_prop_UnionDeleteInsert (collecting)
[ ]  16772      0      0   4346 / 500000     2.8s test_prop_UnionDeleteInsert (collecting)
[ ]  17485      0      0   4525 / 500000     2.9s test_prop_UnionDeleteInsert (collecting)
[ ]  18087      0      0   4698 / 500000     3.0s test_prop_UnionDeleteInsert (collecting)
[ ]  18612      0      0   4842 / 500000     3.1s test_prop_UnionDeleteInsert (collecting)
[ ]  19176      0      0   5003 / 500000     3.2s test_prop_UnionDeleteInsert (collecting)
[ ]  19866      0      0   5196 / 500000     3.3s test_prop_UnionDeleteInsert (collecting)
[ ]  20444      0      0   5343 / 500000     3.4s test_prop_UnionDeleteInsert (collecting)
[ ]  21014      0      0   5470 / 500000     3.6s test_prop_UnionDeleteInsert (collecting)
[ ]  21637      0      0   5631 / 500000     3.7s test_prop_UnionDeleteInsert (collecting)
[ ]  22288      0      0   5773 / 500000     3.8s test_prop_UnionDeleteInsert (collecting)
[ ]  22879      0      0   5927 / 500000     3.9s test_prop_UnionDeleteInsert (collecting)
[ ]  23505      0      0   6103 / 500000     4.0s test_prop_UnionDeleteInsert (collecting)
[ ]  24072      0      0   6232 / 500000     4.1s test_prop_UnionDeleteInsert (collecting)
[ ]  24790      0      0   6419 / 500000     4.2s test_prop_UnionDeleteInsert (collecting)
[ ]  25340      0      0   6566 / 500000     4.3s test_prop_UnionDeleteInsert (collecting)
[ ]  25851      0      0   6675 / 500000     4.4s test_prop_UnionDeleteInsert (collecting)
[ ]  26305      0      0   6795 / 500000     4.5s test_prop_UnionDeleteInsert (collecting)
[ ]  26931      0      0   6958 / 500000     4.6s test_prop_UnionDeleteInsert (collecting)
[ ]  27468      0      0   7081 / 500000     4.7s test_prop_UnionDeleteInsert (collecting)
[ ]  27993      0      0   7218 / 500000     4.8s test_prop_UnionDeleteInsert (collecting)
[ ]  28787      0      0   7437 / 500000     4.9s test_prop_UnionDeleteInsert
[ ]  29273      0      0   7563 / 500000     5.0s test_prop_UnionDeleteInsert (collecting)
[ ]  29881      0      0   7719 / 500000     5.1s test_prop_UnionDeleteInsert (collecting)
[ ]  30456      0      0   7869 / 500000     5.2s test_prop_UnionDeleteInsert (collecting)
[ ]  30915      0      0   7989 / 500000     5.3s test_prop_UnionDeleteInsert (collecting)
[ ]  31441      0      0   8131 / 500000     5.4s test_prop_UnionDeleteInsert (collecting)
[ ]  32064      0      0   8302 / 500000     5.5s test_prop_UnionDeleteInsert (collecting)
[ ]  32702      0      0   8486 / 500000     5.6s test_prop_UnionDeleteInsert (collecting)
[ ]  33443      0      0   8676 / 500000     5.7s test_prop_UnionDeleteInsert (collecting)
[ ]  33895      0      0   8791 / 500000     5.8s test_prop_UnionDeleteInsert (collecting)
[ ]  34481      0      0   8958 / 500000     5.9s test_prop_UnionDeleteInsert (collecting)
[ ]  35007      0      0   9091 / 500000     6.0s test_prop_UnionDeleteInsert (collecting)
[ ]  35472      0      0   9212 / 500000     6.1s test_prop_UnionDeleteInsert (collecting)
[ ]  36140      0      0   9385 / 500000     6.2s test_prop_UnionDeleteInsert (collecting)
[ ]  36886      0      0   9567 / 500000     6.3s test_prop_UnionDeleteInsert (collecting)
[ ]  37399      0      0   9677 / 500000     6.4s test_prop_UnionDeleteInsert (collecting)
[ ]  37883      0      0   9786 / 500000     6.5s test_prop_UnionDeleteInsert (collecting)
[ ]  38535      0      0   9979 / 500000     6.6s test_prop_UnionDeleteInsert (collecting)
[ ]  39087      0      0  10126 / 500000     6.7s test_prop_UnionDeleteInsert (collecting)
[ ]  39697      0      0  10275 / 500000     6.8s test_prop_UnionDeleteInsert (collecting)
[ ]  40398      0      0  10453 / 500000     6.9s test_prop_UnionDeleteInsert (collecting)
[ ]  40989      0      0  10582 / 500000     7.0s test_prop_UnionDeleteInsert (collecting)
[ ]  41661      0      0  10770 / 500000     7.1s test_prop_UnionDeleteInsert (collecting)
[✗]  42147      0      1  10872 / 500000     7.2s test_prop_UnionDeleteInsert

--- Failure --------------------------------------------------------------------

Test test_prop_UnionDeleteInsert failed (1 shrink steps):

(Tree (Tree (Empty,7,63,Empty),8,68,Tree (Empty,89,18,Empty)), Tree (Empty,7,74,Empty), 8, 0)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_UnionDeleteInsert -> 7116.54]
[prop_UnionDeleteInsert|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert (generating)
[ ]    558      0      0    140 / 500000     0.1s test_prop_UnionDeleteInsert (collecting)
[ ]   1225      0      0    307 / 500000     0.2s test_prop_UnionDeleteInsert (collecting)
[ ]   1641      0      0    414 / 500000     0.3s test_prop_UnionDeleteInsert (collecting)
[ ]   2268      0      0    602 / 500000     0.4s test_prop_UnionDeleteInsert (collecting)
[ ]   3086      0      0    796 / 500000     0.5s test_prop_UnionDeleteInsert (collecting)
[ ]   3761      0      0    982 / 500000     0.6s test_prop_UnionDeleteInsert (collecting)
[ ]   4347      0      0   1122 / 500000     0.7s test_prop_UnionDeleteInsert
[ ]   4813      0      0   1239 / 500000     0.8s test_prop_UnionDeleteInsert (collecting)
[ ]   5366      0      0   1390 / 500000     0.9s test_prop_UnionDeleteInsert (collecting)
[ ]   5855      0      0   1501 / 500000     1.0s test_prop_UnionDeleteInsert (collecting)
[ ]   6460      0      0   1656 / 500000     1.1s test_prop_UnionDeleteInsert (collecting)
[ ]   7035      0      0   1815 / 500000     1.2s test_prop_UnionDeleteInsert (collecting)
[ ]   7596      0      0   1978 / 500000     1.3s test_prop_UnionDeleteInsert (collecting)
[ ]   8225      0      0   2147 / 500000     1.4s test_prop_UnionDeleteInsert (collecting)
[ ]   8790      0      0   2297 / 500000     1.5s test_prop_UnionDeleteInsert (collecting)
[ ]   9412      0      0   2464 / 500000     1.6s test_prop_UnionDeleteInsert (collecting)
[ ]   9928      0      0   2577 / 500000     1.7s test_prop_UnionDeleteInsert (collecting)
[ ]  10376      0      0   2703 / 500000     1.8s test_prop_UnionDeleteInsert (collecting)
[ ]  10812      0      0   2812 / 500000     1.9s test_prop_UnionDeleteInsert (collecting)
[ ]  11584      0      0   3009 / 500000     2.0s test_prop_UnionDeleteInsert
[ ]  12173      0      0   3163 / 500000     2.1s test_prop_UnionDeleteInsert (collecting)
[ ]  12655      0      0   3277 / 500000     2.2s test_prop_UnionDeleteInsert (collecting)
[ ]  13105      0      0   3387 / 500000     2.3s test_prop_UnionDeleteInsert (collecting)
[✗]  13581      0      1   3507 / 500000     2.4s test_prop_UnionDeleteInsert

--- Failure --------------------------------------------------------------------

Test test_prop_UnionDeleteInsert failed (5 shrink steps):

(Tree (Tree (Empty,5,865,Empty),6,7,Empty), Tree (Empty,5,46,Empty), 6, 0)
================================================================================
failure (1 tests failed, 0 tests errored, ran 1 tests)
|prop_UnionDeleteInsert -> 2415.18]
[prop_UnionDeleteInsert|
 generated  error   fail   pass /  total     time test name
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert
[ ]      0      0      0      0 / 500000     0.0s test_prop_UnionDeleteInsert (generating)
[ ]    821      0      0    201 / 500000     0.1s test_prop_UnionDeleteInsert (collecting)
[ ]   1589      0      0    400 / 500000     0.2s test_prop_UnionDeleteInsert (collecting)
[ ]   2177      0      0    555 / 500000     0.3s test_prop_UnionDeleteInsert (collecting)
[ ]   2816      0      0    708 / 500000     0.4s test_prop_UnionDeleteInsert (collecting)
[ ]   3559      0      0    896 / 500000     0.5s test_prop_UnionDeleteInsert (collecting)
[ ]   4176      0      0   1065 / 500000     0.6s test_prop_UnionDeleteInsert (collecting)
[ ]   4759      0      0   1213 / 500000     0.7s test_prop_UnionDeleteInsert (collecting)
[ ]   5299      0      0   1349 / 500000     0.8s test_prop_UnionDeleteInsert (collecting)
[ ]   5712      0      0   1452 / 500000     0.9s test_prop_UnionDeleteInsert (collecting)
[ ]   6269      0      0   1609 / 500000     1.0s test_prop_UnionDeleteInsert (collecting)
[ ]   6739      0      0   1726 / 500000     1.1s test_prop_UnionDeleteInsert (collecting)
[ ]   7285      0      0   1861 / 500000     1.2s test_prop_UnionDeleteInsert (collecting)
[ ]   7721      0      0   1965 / 500000     1.3s test_prop_UnionDeleteInsert (collecting)
[ ]   8263      0      0   2103 / 500000     1.4s test_prop_UnionDeleteInsert (collecting)
[ ]   8818      0      0   2256 / 500000     1.5s test_prop_UnionDeleteInsert (collecting)
[ ]   9292      0      0   2373 / 500000     1.6s test_prop_UnionDeleteInsert (collecting)
[ ]  10095      0      0   2590 / 500000     1.7s test_prop_UnionDeleteInsert (collecting)
[ ]  10885      0      0   2796 / 500000     1.8s test_prop_UnionDeleteInsert (collecting)
[ ]  11404      0      0   2930 / 500000     1.9s test_prop_UnionDeleteInsert (collecting)
[ ]  11885      0      0   3065 / 500000     2.0s test_prop_UnionDeleteInsert (collecting)
[ ]  12330      0      0   3201 / 500000     2.1s test_prop_UnionDeleteInsert (collecting)
[ ]  12888      0      0   3356 / 500000     2.2s test_prop_UnionDeleteInsert (collecting)
[ ]  13420      0      0   3506 / 500000     2.3s test_prop_UnionDeleteInsert (collecting)
[ ]  14147      0      0   3678 / 500000     2.4s test_prop_UnionDeleteInsert (collecting)
[ ]  14688      0      0   3817 / 500000     2.5s test_prop_UnionDeleteInsert (collecting)
[ ]  15238      0      0   3945 / 500000     2.6s test_prop_UnionDeleteInsert (collecting)
[ ]  15807      0      0   4108 / 500000     2.7s test_prop_UnionDeleteInsert (collecting)
[ ]  16470      0      0   4277 / 500000     2.8s test_prop_UnionDeleteInsert
[ ]  16874      0      0   4378 / 500000     2.9s test_prop_UnionDeleteInsert (collecting)
[ ]  17340      0      0   4495 / 500000     3.0s test_prop_UnionDeleteInsert (collecting)
[ ]  17901      0      0   4650 / 500000     3.1s test_prop_UnionDeleteInsert (collecting)
[ ]  18475      0      0   4787 / 500000     3.2s test_prop_UnionDeleteInsert (collecting)
[ ]  19211      0      0   4966 / 500000     3.3s test_prop_UnionDeleteInsert (collecting)
[ ]  19861      0      0   5138 / 500000     3.4s test_prop_UnionDeleteInsert (collecting)
[ ]  20411      0      0   5277 / 500000     3.5s test_prop_UnionDeleteInsert (collecting)
[ ]  21016      0      0   5441 / 500000     3.7s test_prop_UnionDeleteInsert (collecting)
[ ]  21521      0      0   5589 / 500000     3.8s test_prop_UnionDeleteInsert (collecting)
[ ]  22166      0      0   5746 / 500000     3.9s test_prop_UnionDeleteInsert (collecting)
[ ]  22857      0      0   5926 / 500000     4.0s test_prop_UnionDeleteInsert (collecting)
[ ]  23390      0      0   6053 / 500000     4.1s test_prop_UnionDeleteInsert (collecting)
[ ]  24052      0      0   6232 / 500000     4.2s test_prop_UnionDeleteInsert (collecting)
[ ]  24726      0      0   6393 / 500000     4.3s test_prop_UnionDeleteInsert (collecting)
[ ]  25330      0      0   6541 / 500000     4.4s test_prop_UnionDeleteInsert (collecting)
[ ]  25923      0      0   6687 / 500000     4.5s test_prop_UnionDeleteInsert (collecting)
[ ]  26454      0      0   6819 / 500000     4.6s test_prop_UnionDeleteInsert (collecting)
[ ]  27079      0      0   6980 / 500000     4.7s test_prop_UnionDeleteInsert (collecting)
[ ]  27698      0      0   7150 / 500000     4.8s test_prop_UnionDeleteInsert (collecting)
[ ]  28343      0      0   7301 / 500000     4.9s test_prop_UnionDeleteInsert
[ ]  28883      0      0   7437 / 500000     5.0s test_prop_UnionDeleteInsert (collecting)
[ ]  29481      0      0   7578 / 500000     5.1s test_prop_UnionDeleteInsert (collecting)
[ ]  30004      0      0   7709 / 500000     5.2s test_prop_UnionDeleteInsert (collecting)
[ ]  30514      0      0   7845 / 500000     5.3s test_prop_UnionDeleteInsert (collecting)
[ ]  31074      0      0   8011 / 500000     5.4s test_prop_UnionDeleteInsert (collecting)
[ ]  31681      0      0   8174 / 500000     5.5s test_prop_UnionDeleteInsert (collecting)
[ ]  32295      0      0   8347 / 500000     5.6s test_prop_UnionDeleteInsert (collecting)
[ ]  32762      0      0   8489 / 500000     5.7s test_prop_UnionDeleteInsert (collecting)
[ ]  33232      0      0   8614 / 500000     5.8s test_prop_UnionDeleteInsert (collecting)
[ ]  33706      0      0   8744 / 500000     5.9s test_prop_UnionDeleteInsert (collecting)
[ ]  34344      0      0   8906 / 500000     6.0s test_prop_UnionDeleteInsert (collecting)
[ ]  34919      0      0   9053 / 500000     6.1s test_prop_UnionDeleteInsert (collecting)
[ ]  35619      0      0   9228 / 500000     6.2s test_prop_UnionDeleteInsert (collecting)
